date,country,Region,New_Cases,New_Death,New_Recoveries,Total_Cases,Total_Deaths,Total_Recoveries
2020-12-11,Saudi Arabia,Aseer,7,1,14,27871,416,27243
2020-12-11,Saudi Arabia,Al Madinah Al Munawwarah,23,0,45,29475,146,28930
2020-12-11,Saudi Arabia,Al Bahah,0,0,8,4442,65,4267
2020-12-11,Saudi Arabia,Tabuk,4,0,6,4949,82,4807
2020-12-11,Saudi Arabia,Al Qaseem,6,0,14,13958,189,13474
2020-12-11,Saudi Arabia,Najran,2,1,7,6455,65,6298
2020-12-11,Saudi Arabia,Northern Borders,3,0,0,2445,87,2191
2020-12-11,Saudi Arabia,Hail,1,0,6,7279,122,7022
2020-12-11,Saudi Arabia,Al Jawf,3,0,2,1225,53,1162
2020-12-12,Saudi Arabia,Eastern Region,16,3,32,87670,810,86286
2020-12-12,Saudi Arabia,Ar Riyad,44,0,52,74224,1242,72458
2020-12-12,Saudi Arabia,Makkah Al Mukarramah,33,5,39,87729,2313,84933
2020-12-12,Saudi Arabia,Jazan,1,0,5,12121,454,11403
2020-12-12,Saudi Arabia,Aseer,14,2,8,27885,418,27251
2020-12-12,Saudi Arabia,Al Madinah Al Munawwarah,11,0,31,29486,146,28961
2020-12-12,Saudi Arabia,Al Bahah,4,0,3,4446,65,4270
2020-12-12,Saudi Arabia,Tabuk,5,1,5,4954,83,4812
2020-12-12,Saudi Arabia,Al Qaseem,3,0,11,13961,189,13485
2020-12-12,Saudi Arabia,Najran,2,0,8,6457,65,6306
2020-12-12,Saudi Arabia,Northern Borders,0,0,3,2445,87,2194
2020-12-12,Saudi Arabia,Hail,2,0,4,7281,122,7026
2020-12-12,Saudi Arabia,Al Jawf,4,1,1,1229,54,1163
2020-12-13,Saudi Arabia,Eastern Region,9,2,31,87679,812,86317
2020-12-13,Saudi Arabia,Ar Riyad,46,1,70,74270,1243,72528
2020-12-13,Saudi Arabia,Makkah Al Mukarramah,31,3,36,87760,2316,84969
2020-12-13,Saudi Arabia,Jazan,1,0,2,12122,454,11405
2020-12-13,Saudi Arabia,Aseer,14,1,9,27899,419,27260
2020-12-13,Saudi Arabia,Al Madinah Al Munawwarah,12,1,46,29498,147,29007
2020-12-13,Saudi Arabia,Al Bahah,0,0,8,4446,65,4278
2020-12-13,Saudi Arabia,Tabuk,4,0,4,4958,83,4816
2020-12-13,Saudi Arabia,Al Qaseem,1,1,19,13962,190,13504
2020-12-13,Saudi Arabia,Najran,2,1,8,6459,66,6314
2020-12-13,Saudi Arabia,Northern Borders,2,0,2,2447,87,2196
2020-12-13,Saudi Arabia,Hail,1,1,7,7282,123,7033
2020-12-13,Saudi Arabia,Al Jawf,2,0,1,1231,54,1164
2020-12-14,Saudi Arabia,Eastern Region,15,2,28,87694,814,86345
2020-12-14,Saudi Arabia,Ar Riyad,34,0,44,74304,1243,72572
2020-12-14,Saudi Arabia,Makkah Al Mukarramah,32,3,30,87792,2319,84999
2020-12-14,Saudi Arabia,Jazan,3,2,18,12125,456,11423
2020-12-14,Saudi Arabia,Aseer,11,2,3,27910,421,27263
2020-12-14,Saudi Arabia,Al Madinah Al Munawwarah,19,0,43,29517,147,29050
2020-12-14,Saudi Arabia,Al Bahah,4,0,3,4450,65,4281
2020-12-14,Saudi Arabia,Tabuk,7,0,5,4965,83,4821
2020-12-14,Saudi Arabia,Al Qaseem,5,0,9,13967,190,13513
2020-12-14,Saudi Arabia,Najran,3,0,6,6462,66,6320
2020-12-14,Saudi Arabia,Northern Borders,1,0,0,2448,87,2196
2020-12-14,Saudi Arabia,Hail,3,1,11,7285,124,7044
2020-12-14,Saudi Arabia,Al Jawf,5,0,1,1236,54,1165
2020-12-15,Saudi Arabia,Eastern Region,30,3,29,87724,817,86374
2020-12-15,Saudi Arabia,Ar Riyad,53,1,47,74357,1244,72619
2020-12-15,Saudi Arabia,Makkah Al Mukarramah,32,3,29,87824,2322,85028
2020-12-15,Saudi Arabia,Jazan,2,1,3,12127,457,11426
2020-12-15,Saudi Arabia,Aseer,14,1,21,27924,422,27284
2020-12-15,Saudi Arabia,Al Madinah Al Munawwarah,24,1,43,29541,148,29093
2020-12-15,Saudi Arabia,Al Bahah,0,0,1,4450,65,4282
2020-12-15,Saudi Arabia,Tabuk,6,0,3,4971,83,4824
2020-12-15,Saudi Arabia,Al Qaseem,6,0,14,13973,190,13527
2020-12-15,Saudi Arabia,Najran,5,0,3,6467,66,6323
2020-12-15,Saudi Arabia,Northern Borders,0,0,2,2448,87,2198
2020-12-15,Saudi Arabia,Hail,2,1,3,7287,125,7047
2020-12-15,Saudi Arabia,Al Jawf,6,0,1,1242,54,1166
2020-12-16,Saudi Arabia,Eastern Region,33,1,22,87757,818,86396
2020-12-16,Saudi Arabia,Ar Riyad,45,1,53,74402,1245,72672
2020-12-16,Saudi Arabia,Makkah Al Mukarramah,37,5,23,87861,2327,85051
2020-12-16,Saudi Arabia,Jazan,2,0,3,12129,457,11429
2020-12-16,Saudi Arabia,Aseer,10,3,11,27934,425,27295
2020-12-16,Saudi Arabia,Al Madinah Al Munawwarah,26,0,29,29567,148,29122
2020-12-16,Saudi Arabia,Al Bahah,0,0,0,4450,65,4282
2020-12-16,Saudi Arabia,Tabuk,5,0,8,4976,83,4832
2020-12-16,Saudi Arabia,Al Qaseem,9,1,10,13982,191,13537
2020-12-16,Saudi Arabia,Najran,4,0,4,6471,66,6327
2020-12-16,Saudi Arabia,Northern Borders,1,0,3,2449,87,2201
2020-12-16,Saudi Arabia,Hail,3,0,4,7290,125,7051
2020-12-16,Saudi Arabia,Al Jawf,6,0,3,1248,54,1169
2020-12-17,Saudi Arabia,Eastern Region,20,4,32,87777,822,86428
2020-12-17,Saudi Arabia,Ar Riyad,47,1,72,74449,1246,72744
2020-12-17,Saudi Arabia,Makkah Al Mukarramah,36,0,29,87897,2327,85080
2020-12-17,Saudi Arabia,Jazan,1,1,8,12130,458,11437
2020-12-17,Saudi Arabia,Aseer,10,2,7,27944,427,27302
2020-12-17,Saudi Arabia,Al Madinah Al Munawwarah,28,0,28,29595,148,29150
2020-12-17,Saudi Arabia,Al Bahah,10,0,4,4460,65,4286
2020-12-17,Saudi Arabia,Tabuk,5,0,3,4981,83,4835
2020-12-17,Saudi Arabia,Al Qaseem,3,1,14,13985,192,13551
2020-12-17,Saudi Arabia,Najran,3,0,2,6474,66,6329
2020-12-17,Saudi Arabia,Northern Borders,4,0,5,2453,87,2206
2020-12-17,Saudi Arabia,Hail,1,1,4,7291,126,7055
2020-12-17,Saudi Arabia,Al Jawf,6,0,0,1254,54,1169
2020-12-18,Saudi Arabia,Eastern Region,26,1,24,87803,823,86452
2020-12-18,Saudi Arabia,Ar Riyad,44,0,27,74493,1246,72771
2020-12-18,Saudi Arabia,Makkah Al Mukarramah,32,5,21,87929,2332,85101
2020-12-18,Saudi Arabia,Jazan,2,1,17,12132,459,11454
2020-12-18,Saudi Arabia,Aseer,6,2,5,27950,429,27307
2020-12-18,Saudi Arabia,Al Madinah Al Munawwarah,16,1,21,29611,149,29171
2020-12-18,Saudi Arabia,Al Bahah,3,0,4,4463,65,4290
2020-12-18,Saudi Arabia,Tabuk,6,0,4,4987,83,4839
2020-12-18,Saudi Arabia,Al Qaseem,11,0,4,13996,192,13555
2020-12-18,Saudi Arabia,Najran,3,0,5,6477,66,6334
2020-12-18,Saudi Arabia,Northern Borders,1,1,2,2454,88,2208
2020-12-18,Saudi Arabia,Hail,1,0,13,7292,126,7068
2020-12-18,Saudi Arabia,Al Jawf,7,0,2,1261,54,1171
2020-12-19,Saudi Arabia,Eastern Region,25,1,36,87828,824,86488
2020-12-19,Saudi Arabia,Ar Riyad,40,1,20,74533,1247,72791
2020-12-19,Saudi Arabia,Makkah Al Mukarramah,39,4,33,87968,2336,85134
2020-12-19,Saudi Arabia,Jazan,1,1,13,12133,460,11467
2020-12-19,Saudi Arabia,Aseer,11,1,10,27961,430,27317
2020-12-19,Saudi Arabia,Al Madinah Al Munawwarah,30,2,17,29641,151,29188
2020-12-19,Saudi Arabia,Al Bahah,1,0,1,4464,65,4291
2020-12-19,Saudi Arabia,Tabuk,2,0,6,4989,83,4845
2020-12-19,Saudi Arabia,Al Qaseem,5,0,8,14001,192,13563
2020-12-19,Saudi Arabia,Najran,3,0,6,6480,66,6340
2020-12-19,Saudi Arabia,Northern Borders,1,0,3,2455,88,2211
2020-12-19,Saudi Arabia,Hail,1,0,3,7293,126,7071
2020-12-19,Saudi Arabia,Al Jawf,3,0,0,1264,54,1171
2020-12-20,Saudi Arabia,Eastern Region,25,2,26,87853,826,86514
2020-12-20,Saudi Arabia,Ar Riyad,31,0,85,74564,1247,72876
2020-12-20,Saudi Arabia,Makkah Al Mukarramah,45,4,43,88013,2340,85177
2020-12-20,Saudi Arabia,Jazan,1,0,1,12134,460,11468
2020-12-20,Saudi Arabia,Aseer,14,0,7,27975,430,27324
2020-12-20,Saudi Arabia,Al Madinah Al Munawwarah,10,3,28,29651,154,29216
2020-12-20,Saudi Arabia,Al Bahah,15,0,2,4479,65,4293
2020-12-20,Saudi Arabia,Tabuk,2,0,3,4991,83,4848
2020-12-20,Saudi Arabia,Al Qaseem,7,0,8,14008,192,13571
2020-12-20,Saudi Arabia,Najran,6,0,1,6486,66,6341
2020-12-20,Saudi Arabia,Northern Borders,7,0,1,2462,88,2212
2020-12-20,Saudi Arabia,Hail,1,0,2,7294,126,7073
2020-12-20,Saudi Arabia,Al Jawf,4,0,4,1268,54,1175
2020-12-21,Saudi Arabia,Eastern Region,31,3,29,87884,829,86543
2020-12-21,Saudi Arabia,Ar Riyad,64,0,41,74628,1247,72917
2020-12-21,Saudi Arabia,Makkah Al Mukarramah,36,1,32,88049,2341,85209
2020-12-21,Saudi Arabia,Jazan,2,1,11,12136,461,11479
2020-12-21,Saudi Arabia,Aseer,6,0,16,27981,430,27340
2020-12-21,Saudi Arabia,Al Madinah Al Munawwarah,12,2,13,29663,156,29229
2020-12-21,Saudi Arabia,Al Bahah,2,0,0,4481,65,4293
2020-12-21,Saudi Arabia,Tabuk,3,0,7,4994,83,4855
2020-12-21,Saudi Arabia,Al Qaseem,11,0,5,14019,192,13576
2020-12-21,Saudi Arabia,Najran,3,0,1,6489,66,6342
2020-12-21,Saudi Arabia,Northern Borders,5,0,2,2467,88,2214
2020-12-21,Saudi Arabia,Hail,3,1,2,7297,127,7075
2020-12-21,Saudi Arabia,Al Jawf,3,0,1,1271,54,1176
2020-12-22,Saudi Arabia,Eastern Region,22,1,28,87906,830,86571
2020-12-22,Saudi Arabia,Ar Riyad,59,1,34,74687,1248,72951
2020-12-22,Saudi Arabia,Makkah Al Mukarramah,31,5,39,88080,2346,85248
2020-12-22,Saudi Arabia,Jazan,3,0,7,12139,461,11486
2020-12-22,Saudi Arabia,Aseer,9,0,11,27990,430,27351
2020-12-22,Saudi Arabia,Al Madinah Al Munawwarah,26,2,14,29689,158,29243
2020-12-22,Saudi Arabia,Al Bahah,2,0,4,4483,65,4297
2020-12-22,Saudi Arabia,Tabuk,5,0,3,4999,83,4858
2020-12-22,Saudi Arabia,Al Qaseem,10,0,21,14029,192,13597
2020-12-22,Saudi Arabia,Najran,3,0,3,6492,66,6345
2020-12-22,Saudi Arabia,Northern Borders,2,0,0,2469,88,2214
2020-12-22,Saudi Arabia,Hail,1,0,1,7298,127,7076
2020-12-22,Saudi Arabia,Al Jawf,4,0,4,1275,54,1180
2020-12-23,Saudi Arabia,Eastern Region,32,3,37,87938,833,86608
2020-12-23,Saudi Arabia,Ar Riyad,52,1,50,74739,1249,73001
2020-12-23,Saudi Arabia,Makkah Al Mukarramah,38,2,39,88118,2348,85287
2020-12-23,Saudi Arabia,Jazan,1,1,2,12140,462,11488
2020-12-23,Saudi Arabia,Aseer,9,2,20,27999,432,27371
2020-12-23,Saudi Arabia,Al Madinah Al Munawwarah,30,1,20,29719,159,29263
2020-12-23,Saudi Arabia,Al Bahah,4,0,0,4487,65,4297
2020-12-23,Saudi Arabia,Tabuk,4,0,5,5003,83,4863
2020-12-23,Saudi Arabia,Al Qaseem,9,1,12,14038,193,13609
2020-12-23,Saudi Arabia,Najran,3,0,2,6495,66,6347
2020-12-23,Saudi Arabia,Northern Borders,1,0,0,2470,88,2214
2020-12-23,Saudi Arabia,Hail,3,0,2,7301,127,7078
2020-12-23,Saudi Arabia,Al Jawf,3,0,1,1278,54,1181
2020-12-24,Saudi Arabia,Eastern Region,29,1,39,87967,834,86647
2020-12-24,Saudi Arabia,Ar Riyad,44,2,49,74783,1251,73050
2020-12-24,Saudi Arabia,Makkah Al Mukarramah,31,2,35,88149,2350,85322
2020-12-24,Saudi Arabia,Jazan,1,0,11,12141,462,11499
2020-12-24,Saudi Arabia,Aseer,9,1,14,28008,433,27385
2020-12-24,Saudi Arabia,Al Madinah Al Munawwarah,31,1,21,29750,160,29284
2020-12-24,Saudi Arabia,Al Bahah,4,0,2,4491,65,4299
2020-12-24,Saudi Arabia,Tabuk,9,0,5,5012,83,4868
2020-12-24,Saudi Arabia,Al Qaseem,6,1,18,14044,194,13627
2020-12-24,Saudi Arabia,Najran,1,0,5,6496,66,6352
2020-12-24,Saudi Arabia,Northern Borders,7,0,1,2477,88,2215
2020-12-24,Saudi Arabia,Hail,3,0,3,7304,127,7081
2020-12-24,Saudi Arabia,Al Jawf,3,1,4,1281,55,1185
2020-12-25,Saudi Arabia,Eastern Region,19,2,21,87986,836,86668
2020-12-25,Saudi Arabia,Ar Riyad,39,0,37,74822,1251,73087
2020-12-25,Saudi Arabia,Makkah Al Mukarramah,34,3,42,88183,2353,85364
2020-12-25,Saudi Arabia,Jazan,4,0,4,12145,462,11503
2020-12-25,Saudi Arabia,Aseer,16,2,9,28024,435,27394
2020-12-25,Saudi Arabia,Al Madinah Al Munawwarah,21,1,30,29771,161,29314
2020-12-25,Saudi Arabia,Al Bahah,5,0,2,4496,65,4301
2020-12-25,Saudi Arabia,Tabuk,6,0,6,5018,83,4874
2020-12-25,Saudi Arabia,Al Qaseem,7,0,30,14051,194,13657
2020-12-25,Saudi Arabia,Najran,5,0,1,6501,66,6353
2020-12-25,Saudi Arabia,Northern Borders,1,0,0,2478,88,2215
2020-12-25,Saudi Arabia,Hail,4,0,2,7308,127,7083
2020-12-25,Saudi Arabia,Al Jawf,2,0,5,1283,55,1190
2020-12-26,Saudi Arabia,Eastern Region,17,2,30,88003,838,86698
2020-12-26,Saudi Arabia,Ar Riyad,42,0,40,74864,1251,73127
2020-12-26,Saudi Arabia,Makkah Al Mukarramah,33,4,33,88216,2357,85397
2020-12-26,Saudi Arabia,Jazan,3,0,2,12148,462,11505
2020-12-26,Saudi Arabia,Aseer,12,1,12,28036,436,27406
2020-12-26,Saudi Arabia,Al Madinah Al Munawwarah,16,1,35,29787,162,29349
2020-12-26,Saudi Arabia,Al Bahah,4,0,0,4500,65,4301
2020-12-26,Saudi Arabia,Tabuk,7,0,4,5025,83,4878
2020-12-26,Saudi Arabia,Al Qaseem,5,0,7,14056,194,13664
2020-12-26,Saudi Arabia,Najran,3,0,4,6504,66,6357
2020-12-26,Saudi Arabia,Northern Borders,6,0,1,2484,88,2216
2020-12-26,Saudi Arabia,Hail,4,1,1,7312,128,7084
2020-12-26,Saudi Arabia,Al Jawf,2,0,6,1285,55,1196
2020-12-27,Saudi Arabia,Eastern Region,25,2,29,88028,840,86727
2020-12-27,Saudi Arabia,Ar Riyad,40,0,57,74904,1251,73184
2020-12-27,Saudi Arabia,Makkah Al Mukarramah,24,4,34,88240,2361,85431
2020-12-27,Saudi Arabia,Jazan,0,1,1,12148,463,11506
2020-12-27,Saudi Arabia,Aseer,5,3,6,28041,439,27412
2020-12-27,Saudi Arabia,Al Madinah Al Munawwarah,6,0,15,29793,162,29364
2020-12-27,Saudi Arabia,Al Bahah,1,1,3,4501,66,4304
2020-12-27,Saudi Arabia,Tabuk,2,0,7,5027,83,4885
2020-12-27,Saudi Arabia,Al Qaseem,9,0,11,14065,194,13675
2020-12-27,Saudi Arabia,Najran,4,0,2,6508,66,6359
2020-12-27,Saudi Arabia,Northern Borders,0,0,4,2484,88,2220
2020-12-27,Saudi Arabia,Hail,1,0,1,7313,128,7085
2020-12-27,Saudi Arabia,Al Jawf,2,0,4,1287,55,1200
2020-12-28,Saudi Arabia,Eastern Region,21,4,22,88049,844,86749
2020-12-28,Saudi Arabia,Ar Riyad,46,0,35,74950,1251,73219
2020-12-28,Saudi Arabia,Makkah Al Mukarramah,31,4,38,88271,2365,85469
2020-12-28,Saudi Arabia,Jazan,2,0,3,12150,463,11509
2020-12-28,Saudi Arabia,Aseer,10,0,9,28051,439,27421
2020-12-28,Saudi Arabia,Al Madinah Al Munawwarah,10,0,31,29803,162,29395
2020-12-28,Saudi Arabia,Al Bahah,1,0,7,4502,66,4311
2020-12-28,Saudi Arabia,Tabuk,6,0,0,5033,83,4885
2020-12-28,Saudi Arabia,Al Qaseem,5,0,3,14070,194,13678
2020-12-28,Saudi Arabia,Najran,7,0,6,6515,66,6365
2020-12-28,Saudi Arabia,Northern Borders,5,0,1,2489,88,2221
2020-12-28,Saudi Arabia,Hail,3,0,0,7316,128,7085
2020-12-28,Saudi Arabia,Al Jawf,2,0,4,1289,55,1204
2020-12-29,Saudi Arabia,Eastern Region,12,1,38,88061,845,86787
2020-12-29,Saudi Arabia,Ar Riyad,44,0,26,74994,1251,73245
2020-12-29,Saudi Arabia,Makkah Al Mukarramah,18,4,42,88289,2369,85511
2020-12-29,Saudi Arabia,Jazan,1,2,11,12151,465,11520
2020-12-29,Saudi Arabia,Aseer,4,0,16,28055,439,27437
2020-12-29,Saudi Arabia,Al Madinah Al Munawwarah,13,1,8,29816,163,29403
2020-12-29,Saudi Arabia,Al Bahah,3,0,3,4505,66,4314
2020-12-29,Saudi Arabia,Tabuk,4,0,3,5037,83,4888
2020-12-29,Saudi Arabia,Al Qaseem,3,1,13,14073,195,13691
2020-12-29,Saudi Arabia,Najran,3,0,3,6518,66,6368
2020-12-29,Saudi Arabia,Northern Borders,5,0,1,2494,88,2222
2020-12-29,Saudi Arabia,Hail,2,1,2,7318,129,7087
2020-12-29,Saudi Arabia,Al Jawf,1,0,4,1290,55,1208
2020-12-30,Saudi Arabia,Eastern Region,21,2,29,88082,847,86816
2020-12-30,Saudi Arabia,Ar Riyad,55,0,66,75049,1251,73311
2020-12-30,Saudi Arabia,Makkah Al Mukarramah,31,3,34,88320,2372,85545
2020-12-30,Saudi Arabia,Jazan,1,1,2,12152,466,11522
2020-12-30,Saudi Arabia,Aseer,6,2,6,28061,441,27443
2020-12-30,Saudi Arabia,Al Madinah Al Munawwarah,8,0,5,29824,163,29408
2020-12-30,Saudi Arabia,Al Bahah,1,0,7,4506,66,4321
2020-12-30,Saudi Arabia,Tabuk,5,0,4,5042,83,4892
2020-12-30,Saudi Arabia,Al Qaseem,6,0,10,14079,195,13701
2020-12-30,Saudi Arabia,Najran,2,0,2,6520,66,6370
2020-12-30,Saudi Arabia,Northern Borders,0,0,2,2494,88,2224
2020-12-30,Saudi Arabia,Hail,1,1,2,7319,130,7089
2020-12-30,Saudi Arabia,Al Jawf,3,0,2,1293,55,1210
2020-12-31,Saudi Arabia,Eastern Region,18,3,35,88100,850,86851
2020-12-31,Saudi Arabia,Ar Riyad,41,0,72,75090,1251,73383
2020-12-31,Saudi Arabia,Makkah Al Mukarramah,34,3,35,88354,2375,85580
2020-12-31,Saudi Arabia,Jazan,2,0,3,12154,466,11525
2020-12-31,Saudi Arabia,Aseer,7,0,11,28068,441,27454
2020-12-31,Saudi Arabia,Al Madinah Al Munawwarah,11,0,30,29835,163,29438
2020-12-31,Saudi Arabia,Al Bahah,3,0,9,4509,66,4330
2020-12-31,Saudi Arabia,Tabuk,6,0,4,5048,83,4896
2020-12-31,Saudi Arabia,Al Qaseem,3,0,15,14082,195,13716
2020-12-31,Saudi Arabia,Najran,5,0,6,6525,66,6376
2020-12-31,Saudi Arabia,Northern Borders,4,0,5,2498,88,2229
2020-12-31,Saudi Arabia,Hail,2,1,2,7321,131,7091
2020-12-31,Saudi Arabia,Al Jawf,1,0,1,1294,55,1211
2021-01-01,Saudi Arabia,Eastern Region,14,2,25,88114,852,86876
2021-01-01,Saudi Arabia,Ar Riyad,43,1,57,75133,1252,73440
2021-01-01,Saudi Arabia,Makkah Al Mukarramah,24,3,32,88378,2378,85612
2021-01-01,Saudi Arabia,Jazan,0,1,2,12154,467,11527
2021-01-01,Saudi Arabia,Aseer,2,1,9,28070,442,27463
2021-01-01,Saudi Arabia,Al Madinah Al Munawwarah,3,1,31,29838,164,29469
2021-01-01,Saudi Arabia,Al Bahah,2,0,3,4511,66,4333
2021-01-01,Saudi Arabia,Tabuk,3,0,5,5051,83,4901
2021-01-01,Saudi Arabia,Al Qaseem,4,0,8,14086,195,13724
2021-01-01,Saudi Arabia,Najran,2,0,0,6527,66,6376
2021-01-01,Saudi Arabia,Northern Borders,0,0,2,2498,88,2231
2021-01-01,Saudi Arabia,Hail,3,0,2,7324,131,7093
2021-01-01,Saudi Arabia,Al Jawf,1,0,6,1295,55,1217
2021-01-02,Saudi Arabia,Eastern Region,7,2,30,88121,854,86906
2021-01-02,Saudi Arabia,Ar Riyad,35,0,38,75168,1252,73478
2021-01-02,Saudi Arabia,Makkah Al Mukarramah,24,1,34,88402,2379,85646
2021-01-02,Saudi Arabia,Jazan,1,1,0,12155,468,11527
2021-01-02,Saudi Arabia,Aseer,2,0,16,28072,442,27479
2021-01-02,Saudi Arabia,Al Madinah Al Munawwarah,5,1,30,29843,165,29499
2021-01-02,Saudi Arabia,Al Bahah,0,0,1,4511,66,4334
2021-01-02,Saudi Arabia,Tabuk,1,1,6,5052,84,4907
2021-01-02,Saudi Arabia,Al Qaseem,3,1,8,14089,196,13732
2021-01-02,Saudi Arabia,Najran,1,0,4,6528,66,6380
2021-01-02,Saudi Arabia,Northern Borders,2,0,5,2500,88,2236
2021-01-02,Saudi Arabia,Hail,1,0,4,7325,131,7097
2021-01-02,Saudi Arabia,Al Jawf,0,0,4,1295,55,1221
2021-01-03,Saudi Arabia,Eastern Region,15,3,21,88136,857,86927
2021-01-03,Saudi Arabia,Ar Riyad,34,0,45,75202,1252,73523
2021-01-03,Saudi Arabia,Makkah Al Mukarramah,28,1,36,88430,2380,85682
2021-01-03,Saudi Arabia,Jazan,1,0,4,12156,468,11531
2021-01-03,Saudi Arabia,Aseer,1,3,12,28073,445,27491
2021-01-03,Saudi Arabia,Al Madinah Al Munawwarah,6,0,21,29849,165,29520
2021-01-03,Saudi Arabia,Al Bahah,0,0,5,4511,66,4339
2021-01-03,Saudi Arabia,Tabuk,1,0,6,5053,84,4913
2021-01-03,Saudi Arabia,Al Qaseem,1,1,6,14090,197,13738
2021-01-03,Saudi Arabia,Najran,2,0,3,6530,66,6383
2021-01-03,Saudi Arabia,Northern Borders,3,0,1,2503,88,2237
2021-01-03,Saudi Arabia,Hail,0,0,5,7325,131,7102
2021-01-03,Saudi Arabia,Al Jawf,2,2,1,1297,57,1222
2021-01-04,Saudi Arabia,Eastern Region,13,4,22,88149,861,86949
2021-01-04,Saudi Arabia,Ar Riyad,47,0,31,75249,1252,73554
2021-01-04,Saudi Arabia,Makkah Al Mukarramah,24,3,22,88454,2383,85704
2021-01-04,Saudi Arabia,Jazan,2,0,14,12158,468,11545
2021-01-04,Saudi Arabia,Aseer,3,2,6,28076,447,27497
2021-01-04,Saudi Arabia,Al Madinah Al Munawwarah,4,0,12,29853,165,29532
2021-01-04,Saudi Arabia,Al Bahah,1,0,2,4512,66,4341
2021-01-04,Saudi Arabia,Tabuk,2,0,9,5055,84,4922
2021-01-04,Saudi Arabia,Al Qaseem,1,0,10,14091,197,13748
2021-01-04,Saudi Arabia,Najran,2,0,3,6532,66,6386
2021-01-04,Saudi Arabia,Northern Borders,4,0,11,2507,88,2248
2021-01-04,Saudi Arabia,Hail,1,0,3,7326,131,7105
2021-01-04,Saudi Arabia,Al Jawf,0,0,1,1297,57,1223
2021-01-05,Saudi Arabia,Eastern Region,14,1,28,88163,862,86977
2021-01-05,Saudi Arabia,Ar Riyad,43,0,37,75292,1252,73591
2021-01-05,Saudi Arabia,Makkah Al Mukarramah,38,3,29,88492,2386,85733
2021-01-05,Saudi Arabia,Jazan,3,0,1,12161,468,11546
2021-01-05,Saudi Arabia,Aseer,7,1,11,28083,448,27508
2021-01-05,Saudi Arabia,Al Madinah Al Munawwarah,4,1,10,29857,166,29542
2021-01-05,Saudi Arabia,Al Bahah,0,0,3,4512,66,4344
2021-01-05,Saudi Arabia,Tabuk,2,0,2,5057,84,4924
2021-01-05,Saudi Arabia,Al Qaseem,1,0,9,14092,197,13757
2021-01-05,Saudi Arabia,Najran,1,0,5,6533,66,6391
2021-01-05,Saudi Arabia,Northern Borders,3,0,6,2510,88,2254
2021-01-05,Saudi Arabia,Hail,2,1,1,7328,132,7106
2021-01-05,Saudi Arabia,Al Jawf,0,0,2,1297,57,1225
2021-01-06,Saudi Arabia,Eastern Region,15,3,17,88178,865,86994
2021-01-06,Saudi Arabia,Ar Riyad,48,0,47,75340,1252,73638
2021-01-06,Saudi Arabia,Makkah Al Mukarramah,24,2,25,88516,2388,85758
2021-01-06,Saudi Arabia,Jazan,2,0,2,12163,468,11548
2021-01-06,Saudi Arabia,Aseer,2,0,5,28085,448,27513
2021-01-06,Saudi Arabia,Al Madinah Al Munawwarah,3,1,11,29860,167,29553
2021-01-06,Saudi Arabia,Al Bahah,0,0,5,4512,66,4349
2021-01-06,Saudi Arabia,Tabuk,3,0,3,5060,84,4927
2021-01-06,Saudi Arabia,Al Qaseem,1,0,9,14093,197,13766
2021-01-06,Saudi Arabia,Najran,2,0,6,6535,66,6397
2021-01-06,Saudi Arabia,Northern Borders,7,0,5,2517,88,2259
2021-01-06,Saudi Arabia,Hail,1,0,2,7329,132,7108
2021-01-06,Saudi Arabia,Al Jawf,0,0,1,1297,57,1226
2021-01-07,Saudi Arabia,Eastern Region,15,1,16,88193,866,87010
2021-01-07,Saudi Arabia,Ar Riyad,46,0,60,75386,1252,73698
2021-01-07,Saudi Arabia,Makkah Al Mukarramah,20,1,29,88536,2389,85787
2021-01-07,Saudi Arabia,Jazan,1,1,11,12164,469,11559
2021-01-07,Saudi Arabia,Aseer,1,1,5,28086,449,27518
2021-01-07,Saudi Arabia,Al Madinah Al Munawwarah,6,0,10,29866,167,29563
2021-01-07,Saudi Arabia,Al Bahah,0,0,5,4512,66,4354
2021-01-07,Saudi Arabia,Tabuk,1,0,0,5061,84,4927
2021-01-07,Saudi Arabia,Al Qaseem,1,0,2,14094,197,13768
2021-01-07,Saudi Arabia,Najran,2,0,3,6537,66,6400
2021-01-07,Saudi Arabia,Northern Borders,4,0,26,2521,88,2285
2021-01-07,Saudi Arabia,Hail,0,0,3,7329,132,7111
2021-01-07,Saudi Arabia,Al Jawf,0,0,1,1297,57,1227
2021-01-08,Saudi Arabia,Eastern Region,12,0,21,88205,866,87031
2021-01-08,Saudi Arabia,Ar Riyad,40,0,60,75426,1252,73758
2021-01-08,Saudi Arabia,Makkah Al Mukarramah,31,3,15,88567,2392,85802
2021-01-08,Saudi Arabia,Jazan,3,0,13,12167,469,11572
2021-01-08,Saudi Arabia,Aseer,3,0,5,28089,449,27523
2021-01-08,Saudi Arabia,Al Madinah Al Munawwarah,12,0,5,29878,167,29568
2021-01-08,Saudi Arabia,Al Bahah,1,0,6,4513,66,4360
2021-01-08,Saudi Arabia,Tabuk,3,0,1,5064,84,4928
2021-01-08,Saudi Arabia,Al Qaseem,3,1,15,14097,198,13783
2021-01-08,Saudi Arabia,Najran,2,0,2,6539,66,6402
2021-01-08,Saudi Arabia,Northern Borders,0,0,29,2521,88,2314
